,2015/11/11 16:00:02,,2015/11/11 16:00:02,1,Dizzy?,135,out_of_rank
,2015/11/14 14:00:02,1,Dizzy?,1473,12
,2015/11/14 15:00:02,1,Dizzy?,1484,11
,2015/11/14 16:00:02,1,Dizzy?,1495,11
,2015/11/14 17:01:00,1,Dizzy?,1499,4
,2015/11/14 18:00:05,1,Dizzy?,1499,0
,2015/11/14 19:00:01,1,Dizzy?,1500,1
,2015/11/14 20:00:02,1,Dizzy?,1500,0
,2015/11/14 21:00:02,1,Dizzy?,1501,1
,2015/11/14 22:00:02,1,Dizzy?,1502,1
,2015/11/14 23:00:01,1,Dizzy?,1502,0
,2015/11/15 00:00:04,1,Dizzy?,1503,1
,2015/11/15 01:00:01,1,Dizzy?,1503,0
,2015/11/15 02:00:01,1,Dizzy?,1504,1
,2015/11/15 03:00:02,1,Dizzy?,1504,0
,2015/11/15 04:00:01,1,Dizzy?,1504,0
,2015/11/15 05:00:02,1,Dizzy?,1505,1
,2015/11/15 06:00:02,1,Dizzy?,1505,0
,2015/11/15 07:00:02,1,Dizzy?,1505,0
,2015/11/15 08:00:01,1,Dizzy?,1505,0
,2015/11/15 09:00:01,1,Dizzy?,1506,1
,2015/11/15 10:00:02,1,Dizzy?,1506,0
,2015/11/15 11:00:04,1,Dizzy?,1506,0
,2015/11/15 12:00:02,1,Dizzy?,1506,0
,2015/11/15 13:00:02,1,Dizzy?,1507,1
,2015/11/15 14:00:02,1,Dizzy?,1507,0
,2015/11/15 15:00:02,1,Dizzy?,1507,0
,2015/11/15 16:00:02,1,Dizzy?,1508,1
,2015/11/15 17:00:02,1,Dizzy?,1508,0
,2015/11/15 18:00:04,1,Dizzy?,1509,1
,2015/11/15 19:00:02,1,Dizzy?,1509,0
,2015/11/15 20:00:03,1,Dizzy?,1509,0
,2015/11/15 21:00:02,1,Dizzy?,1509,0
,2015/11/15 22:00:02,1,Dizzy?,1510,1
,2015/11/15 23:00:02,1,Dizzy?,1510,0
,2015/11/16 00:00:03,1,Dizzy?,1510,0
